appid,10,20,30,40,50,60,70,80,92,100,130,150,219,220,240,280,300,320,340,360,380,400,410,420,440,500,550,570,620,630,659,730,900,901,902,904,905,906,907
10,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8660254037844387,1.0000000000000002,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.4082482904638629,0.5773502691896258,0.33333333333333337,0.20412414523193145,0.6123724356957945,0.4082482904638629,0.6123724356957945,0.8660254037844387,0.33333333333333337,1.0000000000000002,0.19245008972987532,0.20412414523193145,0.2581988897471611,0.19245008972987532,0.4629100498862757,0.4803844614152615,0.4629100498862757,0.5773502691896257,0.16012815380508716,0.3849001794597505,0.16012815380508716,0.5773502691896257,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
20,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8660254037844387,1.0000000000000002,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.4082482904638629,0.5773502691896258,0.33333333333333337,0.20412414523193145,0.6123724356957945,0.4082482904638629,0.6123724356957945,0.8660254037844387,0.33333333333333337,1.0000000000000002,0.19245008972987532,0.20412414523193145,0.2581988897471611,0.19245008972987532,0.4629100498862757,0.4803844614152615,0.4629100498862757,0.5773502691896257,0.16012815380508716,0.3849001794597505,0.16012815380508716,0.5773502691896257,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
30,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8660254037844387,1.0000000000000002,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.4082482904638629,0.5773502691896258,0.33333333333333337,0.20412414523193145,0.6123724356957945,0.4082482904638629,0.6123724356957945,0.8660254037844387,0.33333333333333337,1.0000000000000002,0.19245008972987532,0.20412414523193145,0.2581988897471611,0.19245008972987532,0.4629100498862757,0.4803844614152615,0.4629100498862757,0.5773502691896257,0.16012815380508716,0.3849001794597505,0.16012815380508716,0.5773502691896257,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
40,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8660254037844387,1.0000000000000002,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.4082482904638629,0.5773502691896258,0.33333333333333337,0.20412414523193145,0.6123724356957945,0.4082482904638629,0.6123724356957945,0.8660254037844387,0.33333333333333337,1.0000000000000002,0.19245008972987532,0.20412414523193145,0.2581988897471611,0.19245008972987532,0.4629100498862757,0.4803844614152615,0.4629100498862757,0.5773502691896257,0.16012815380508716,0.3849001794597505,0.16012815380508716,0.5773502691896257,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
50,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,1.0,0.8660254037844387,1.0,1.0,0.35355339059327373,1.0,0.7071067811865475,0.5,0.5773502691896258,0.35355339059327373,0.5303300858899106,0.7071067811865475,0.5303300858899106,0.75,0.5773502691896258,0.8660254037844387,0.33333333333333326,0.35355339059327373,0.44721359549995787,0.33333333333333326,0.40089186286863665,0.5547001962252291,0.5345224838248488,0.5,0.2773500981126146,0.5,0.2773500981126146,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5
60,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8660254037844387,1.0000000000000002,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.4082482904638629,0.5773502691896258,0.33333333333333337,0.20412414523193145,0.6123724356957945,0.4082482904638629,0.6123724356957945,0.8660254037844387,0.33333333333333337,1.0000000000000002,0.19245008972987532,0.20412414523193145,0.2581988897471611,0.19245008972987532,0.4629100498862757,0.4803844614152615,0.4629100498862757,0.5773502691896257,0.16012815380508716,0.3849001794597505,0.16012815380508716,0.5773502691896257,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
70,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,1.0,0.8660254037844387,1.0,1.0,0.35355339059327373,1.0,0.7071067811865475,0.5,0.5773502691896258,0.35355339059327373,0.5303300858899106,0.7071067811865475,0.5303300858899106,0.75,0.5773502691896258,0.8660254037844387,0.33333333333333326,0.35355339059327373,0.44721359549995787,0.33333333333333326,0.40089186286863665,0.5547001962252291,0.5345224838248488,0.5,0.2773500981126146,0.5,0.2773500981126146,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5
80,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,1.0,0.8660254037844387,1.0,1.0,0.35355339059327373,1.0,0.7071067811865475,0.5,0.5773502691896258,0.35355339059327373,0.5303300858899106,0.7071067811865475,0.5303300858899106,0.75,0.5773502691896258,0.8660254037844387,0.33333333333333326,0.35355339059327373,0.44721359549995787,0.33333333333333326,0.40089186286863665,0.5547001962252291,0.5345224838248488,0.5,0.2773500981126146,0.5,0.2773500981126146,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5
92,0.0,0.0,0.0,0.0,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,0.9999999999999998,0.35355339059327373,0.4999999999999999,0.0,0.4082482904638629,0.25,0.0,0.4999999999999999,0.0,0.0,0.4082482904638629,0.0,0.23570226039551578,0.25,0.316227766016838,0.23570226039551578,0.0,0.19611613513818404,0.18898223650461365,0.0,0.19611613513818404,0.23570226039551578,0.19611613513818404,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.7071067811865475,0.0
100,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,1.0,0.8660254037844387,1.0,1.0,0.35355339059327373,1.0,0.7071067811865475,0.5,0.5773502691896258,0.35355339059327373,0.5303300858899106,0.7071067811865475,0.5303300858899106,0.75,0.5773502691896258,0.8660254037844387,0.33333333333333326,0.35355339059327373,0.44721359549995787,0.33333333333333326,0.40089186286863665,0.5547001962252291,0.5345224838248488,0.5,0.2773500981126146,0.5,0.2773500981126146,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5
130,0.4082482904638629,0.4082482904638629,0.4082482904638629,0.4082482904638629,0.7071067811865475,0.4082482904638629,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.7071067811865475,0.9999999999999998,0.7071067811865475,0.8164965809277259,0.4999999999999999,0.25,0.9999999999999998,0.25,0.35355339059327373,0.8164965809277259,0.4082482904638629,0.47140452079103157,0.4999999999999999,0.6324555320336759,0.47140452079103157,0.18898223650461365,0.3922322702763681,0.3779644730092272,0.23570226039551578,0.3922322702763681,0.47140452079103157,0.3922322702763681,0.23570226039551578,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475
150,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5,0.5773502691896258,0.5,0.5,0.0,0.5,0.7071067811865475,1.0,0.5773502691896258,0.35355339059327373,0.35355339059327373,0.7071067811865475,0.35355339059327373,0.5,0.5773502691896258,0.5773502691896258,0.33333333333333326,0.35355339059327373,0.44721359549995787,0.33333333333333326,0.2672612419124244,0.2773500981126146,0.2672612419124244,0.33333333333333326,0.2773500981126146,0.33333333333333326,0.2773500981126146,0.33333333333333326,0.0,1.0,0.0,1.0,1.0,0.0,1.0
219,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5773502691896258,0.33333333333333337,0.5773502691896258,0.5773502691896258,0.4082482904638629,0.5773502691896258,0.8164965809277259,0.5773502691896258,1.0000000000000002,0.4082482904638629,0.20412414523193145,0.8164965809277259,0.20412414523193145,0.28867513459481287,0.6666666666666667,0.33333333333333337,0.3849001794597505,0.4082482904638629,0.7745966692414834,0.3849001794597505,0.15430334996209194,0.3202563076101743,0.3086066999241839,0.19245008972987532,0.3202563076101743,0.3849001794597505,0.3202563076101743,0.19245008972987532,0.0,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258
220,0.20412414523193145,0.20412414523193145,0.20412414523193145,0.20412414523193145,0.35355339059327373,0.20412414523193145,0.35355339059327373,0.35355339059327373,0.25,0.35355339059327373,0.4999999999999999,0.35355339059327373,0.4082482904638629,0.9999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.35355339059327373,0.4082482904638629,0.20412414523193145,0.8249579113843053,0.7499999999999999,0.6324555320336759,0.8249579113843053,0.472455591261534,0.588348405414552,0.6614378277661476,0.23570226039551578,0.588348405414552,0.5892556509887895,0.588348405414552,0.35355339059327373,0.0,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373
240,0.6123724356957945,0.6123724356957945,0.6123724356957945,0.6123724356957945,0.5303300858899106,0.6123724356957945,0.5303300858899106,0.5303300858899106,0.0,0.5303300858899106,0.25,0.35355339059327373,0.20412414523193145,0.4999999999999999,0.9999999999999998,0.25,0.8749999999999998,0.7071067811865475,0.20412414523193145,0.6123724356957945,0.5892556509887895,0.375,0.158113883008419,0.5892556509887895,0.5669467095138409,0.686406472983644,0.6614378277661476,0.35355339059327373,0.3922322702763681,0.5892556509887895,0.3922322702763681,0.5892556509887895,0.0,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373
280,0.4082482904638629,0.4082482904638629,0.4082482904638629,0.4082482904638629,0.7071067811865475,0.4082482904638629,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.7071067811865475,0.9999999999999998,0.7071067811865475,0.8164965809277259,0.4999999999999999,0.25,0.9999999999999998,0.25,0.35355339059327373,0.8164965809277259,0.4082482904638629,0.47140452079103157,0.4999999999999999,0.6324555320336759,0.47140452079103157,0.18898223650461365,0.3922322702763681,0.3779644730092272,0.23570226039551578,0.3922322702763681,0.47140452079103157,0.3922322702763681,0.23570226039551578,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475
